Region,Region.1,Fuel,Value,,Unit,Source,Updated at,Updated by
FSU,India,Biomass,3837.865868,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
FSU,Japan + Republic of Korea,Biomass,4250.976952,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
FSU,Middle East,Biomass,4132.502748,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
FSU,North America,Biomass,8399.02516,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
FSU,Oceania,Biomass,10175.17743,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
India,Africa,Biomass,6783.819556,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
India,Asia-Rest,Biomass,3305.882699,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
India,Central & South America,Biomass,15592.11016,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
India,China,Biomass,2757.710221,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
India,Europe,Biomass,6271.833761,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
India,FSU,Biomass,3837.865868,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
India,Japan + Republic of Korea,Biomass,5583.267342,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
India,Middle East,Biomass,2761.847935,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
India,North America,Biomass,12199.49225,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
India,Oceania,Biomass,8007.382799,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Japan + Republic of Korea,Africa,Biomass,11953.10263,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Japan + Republic of Korea,Asia-Rest,Biomass,4150.842264,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Japan + Republic of Korea,Central & South America,Biomass,16875.34825,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Japan + Republic of Korea,China,Biomass,2911.301733,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Japan + Republic of Korea,Europe,Biomass,8826.835866,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Japan + Republic of Korea,FSU,Biomass,4250.976952,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Japan + Republic of Korea,India,Biomass,5583.267342,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Japan + Republic of Korea,Middle East,Biomass,7620.153303,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Japan + Republic of Korea,North America,Biomass,9223.299405,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Japan + Republic of Korea,Oceania,Biomass,6859.546762,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Middle East,Africa,Biomass,4343.732131,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Middle East,Asia-Rest,Biomass,6065.803234,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Middle East,Central & South America,Biomass,12861.11677,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Middle East,China,Biomass,4759.676467,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Middle East,Europe,Biomass,3929.60841,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Middle East,FSU,Biomass,4132.502748,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Middle East,India,Biomass,2761.847935,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Middle East,Japan + Republic of Korea,Biomass,7620.153303,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Middle East,North America,Biomass,11092.46665,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Middle East,Oceania,Biomass,10622.14299,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
North America,Africa,Biomass,11379.1441,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
North America,Asia-Rest,Biomass,13170.39014,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
North America,Central & South America,Biomass,7652.175283,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
North America,China,Biomass,10378.28708,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
North America,Europe,Biomass,7508.50222,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
North America,FSU,Biomass,8399.02516,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
North America,India,Biomass,12199.49225,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
North America,Japan + Republic of Korea,Biomass,9223.299405,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
North America,Middle East,Biomass,11092.46665,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
North America,Oceania,Biomass,14757.4025,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Oceania,Africa,Biomass,13028.48755,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Oceania,Asia-Rest,Biomass,4887.189586,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Oceania,Central & South America,Biomass,15547.51929,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Oceania,China,Biomass,7672.255997,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Oceania,Europe,Biomass,14233.59643,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Oceania,FSU,Biomass,10175.17743,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Oceania,India,Biomass,8007.382799,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Oceania,Japan + Republic of Korea,Biomass,6859.546762,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Oceania,Middle East,Biomass,10622.14299,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Oceania,North America,Biomass,14757.4025,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Africa,Asia-Rest,DAC_Dummy,9800.597366,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Africa,Central & South America,DAC_Dummy,8904.563084,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Africa,China,DAC_Dummy,9102.089819,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Africa,Europe,DAC_Dummy,4729.362996,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Africa,FSU,DAC_Dummy,8074.947493,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Africa,India,DAC_Dummy,6783.819556,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Africa,Japan + Republic of Korea,DAC_Dummy,11953.10263,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Africa,Middle East,DAC_Dummy,4343.732131,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Africa,North America,DAC_Dummy,11379.1441,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Africa,Oceania,DAC_Dummy,13028.48755,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Asia-Rest,Africa,DAC_Dummy,9800.597366,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Asia-Rest,Central & South America,DAC_Dummy,18620.87487,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Asia-Rest,China,DAC_Dummy,3073.234639,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Asia-Rest,Europe,DAC_Dummy,9357.778653,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Asia-Rest,FSU,DAC_Dummy,5547.799376,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Asia-Rest,India,DAC_Dummy,3305.882699,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Asia-Rest,Japan + Republic of Korea,DAC_Dummy,4150.842264,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Asia-Rest,Middle East,DAC_Dummy,6065.803234,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Asia-Rest,North America,DAC_Dummy,13170.39014,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Asia-Rest,Oceania,DAC_Dummy,4887.189586,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Central & South America,Africa,DAC_Dummy,8904.563084,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Central & South America,Asia-Rest,DAC_Dummy,18620.87487,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Central & South America,China,DAC_Dummy,16782.15593,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Central & South America,Europe,DAC_Dummy,9992.18997,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Central & South America,FSU,DAC_Dummy,14293.65694,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Central & South America,India,DAC_Dummy,15592.11016,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Central & South America,Japan + Republic of Korea,DAC_Dummy,16875.34825,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Central & South America,Middle East,DAC_Dummy,12861.11677,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Central & South America,North America,DAC_Dummy,7652.175283,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Central & South America,Oceania,DAC_Dummy,15547.51929,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
China,Africa,DAC_Dummy,9102.089819,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
China,Asia-Rest,DAC_Dummy,3073.234639,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
China,Central & South America,DAC_Dummy,16782.15593,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
China,Europe,DAC_Dummy,6852.235455,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
China,FSU,DAC_Dummy,2521.363399,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
China,India,DAC_Dummy,2757.710221,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
China,Japan + Republic of Korea,DAC_Dummy,2911.301733,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
China,Middle East,DAC_Dummy,4759.676467,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
China,North America,DAC_Dummy,10378.28708,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
China,Oceania,DAC_Dummy,7672.255997,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Europe,Africa,DAC_Dummy,4729.362996,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Europe,Asia-Rest,DAC_Dummy,9357.778653,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Europe,Central & South America,DAC_Dummy,9992.18997,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Europe,China,DAC_Dummy,6852.235455,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Europe,FSU,DAC_Dummy,4623.134493,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Europe,India,DAC_Dummy,6271.833761,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Europe,Japan + Republic of Korea,DAC_Dummy,8826.835866,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Europe,Middle East,DAC_Dummy,3929.60841,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Europe,North America,DAC_Dummy,7508.50222,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Europe,Oceania,DAC_Dummy,14233.59643,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
FSU,Africa,DAC_Dummy,8074.947493,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
FSU,Asia-Rest,DAC_Dummy,5547.799376,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
FSU,Central & South America,DAC_Dummy,14293.65694,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
FSU,China,DAC_Dummy,2521.363399,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
FSU,Europe,DAC_Dummy,4623.134493,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
FSU,India,DAC_Dummy,3837.865868,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
FSU,Japan + Republic of Korea,DAC_Dummy,4250.976952,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
FSU,Middle East,DAC_Dummy,4132.502748,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
FSU,North America,DAC_Dummy,8399.02516,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
FSU,Oceania,DAC_Dummy,10175.17743,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
India,Africa,DAC_Dummy,6783.819556,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
India,Asia-Rest,DAC_Dummy,3305.882699,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
India,Central & South America,DAC_Dummy,15592.11016,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
India,China,DAC_Dummy,2757.710221,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
India,Europe,DAC_Dummy,6271.833761,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
India,FSU,DAC_Dummy,3837.865868,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
India,Japan + Republic of Korea,DAC_Dummy,5583.267342,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
India,Middle East,DAC_Dummy,2761.847935,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
India,North America,DAC_Dummy,12199.49225,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
India,Oceania,DAC_Dummy,8007.382799,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Japan + Republic of Korea,Africa,DAC_Dummy,11953.10263,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Japan + Republic of Korea,Asia-Rest,DAC_Dummy,4150.842264,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Japan + Republic of Korea,Central & South America,DAC_Dummy,16875.34825,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Japan + Republic of Korea,China,DAC_Dummy,2911.301733,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Japan + Republic of Korea,Europe,DAC_Dummy,8826.835866,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Japan + Republic of Korea,FSU,DAC_Dummy,4250.976952,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Japan + Republic of Korea,India,DAC_Dummy,5583.267342,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Japan + Republic of Korea,Middle East,DAC_Dummy,7620.153303,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Japan + Republic of Korea,North America,DAC_Dummy,9223.299405,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Japan + Republic of Korea,Oceania,DAC_Dummy,6859.546762,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Middle East,Africa,DAC_Dummy,4343.732131,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Middle East,Asia-Rest,DAC_Dummy,6065.803234,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Middle East,Central & South America,DAC_Dummy,12861.11677,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Middle East,China,DAC_Dummy,4759.676467,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Middle East,Europe,DAC_Dummy,3929.60841,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Middle East,FSU,DAC_Dummy,4132.502748,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Middle East,India,DAC_Dummy,2761.847935,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Middle East,Japan + Republic of Korea,DAC_Dummy,7620.153303,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Middle East,North America,DAC_Dummy,11092.46665,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Middle East,Oceania,DAC_Dummy,10622.14299,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
North America,Africa,DAC_Dummy,11379.1441,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
North America,Asia-Rest,DAC_Dummy,13170.39014,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
North America,Central & South America,DAC_Dummy,7652.175283,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
North America,China,DAC_Dummy,10378.28708,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
North America,Europe,DAC_Dummy,7508.50222,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
North America,FSU,DAC_Dummy,8399.02516,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
North America,India,DAC_Dummy,12199.49225,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
North America,Japan + Republic of Korea,DAC_Dummy,9223.299405,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
North America,Middle East,DAC_Dummy,11092.46665,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
North America,Oceania,DAC_Dummy,14757.4025,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Oceania,Africa,DAC_Dummy,13028.48755,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Oceania,Asia-Rest,DAC_Dummy,4887.189586,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Oceania,Central & South America,DAC_Dummy,15547.51929,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Oceania,China,DAC_Dummy,7672.255997,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Oceania,Europe,DAC_Dummy,14233.59643,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Oceania,FSU,DAC_Dummy,10175.17743,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Oceania,India,DAC_Dummy,8007.382799,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Oceania,Japan + Republic of Korea,DAC_Dummy,6859.546762,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Oceania,Middle East,DAC_Dummy,10622.14299,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Oceania,North America,DAC_Dummy,14757.4025,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Africa,Asia-Rest,ETS_Source,9800.597366,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Africa,Central & South America,ETS_Source,8904.563084,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Africa,China,ETS_Source,9102.089819,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Africa,Europe,ETS_Source,4729.362996,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Africa,FSU,ETS_Source,8074.947493,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Africa,India,ETS_Source,6783.819556,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Africa,Japan + Republic of Korea,ETS_Source,11953.10263,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Africa,Middle East,ETS_Source,4343.732131,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Africa,North America,ETS_Source,11379.1441,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Africa,Oceania,ETS_Source,13028.48755,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Asia-Rest,Africa,ETS_Source,9800.597366,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Asia-Rest,Central & South America,ETS_Source,18620.87487,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Asia-Rest,China,ETS_Source,3073.234639,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
