Source: ERA5 reanalysis data using Atlite (For global data see Assumptions.txt with notes by Viktor Rosenberg 2026.07.21); 19.04.2024; Konstantin Loeffler <kl@wip.tu-berlin.de>
HOUR,AT,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GR,HR,HU,IE,IT,LT,LU,LV,NL,NO,PL,PT,RO,NONEU_Balkan,SE,SI,SK,TR,UK,Africa,Asia-Rest,China,Europe,FSU,India,Japan + Republic of Korea,Central & South America,Middle East,North America,Oceania
6515,0.775009522,0.90243357,0.368789957,0.688186211,0.900618582,0.848246151,0.80102842,0.839029601,0.21473276,0.919271295,0.609806717,0.509734153,0.48652861,0.70378587,0.967856574,0.309501664,0.791030141,0.904516053,0.805638316,0.794364466,0.926141939,0.784166545,0.215802417,0.572313938,0.393369704,0.908607782,0.575809111,0.793263752,0.206693825,0.858402374,0.5140787503964478,0.4728186657681941,0.6331757911392405,0.7740903540903541,0.3017713725490197,0.5486364508393285,0.34792259615384613,1.168702309468822,0.3687525684931506,0.8473301875901876,1.1194331414473684
6516,0.715516507,0.808493339,0.333838548,0.627935249,0.84995788,0.776404561,0.762394108,0.830543632,0.206574494,0.888157595,0.502775392,0.472361117,0.433514009,0.653036007,0.84998138,0.29472581,0.783220779,0.793276676,0.798773031,0.742656228,0.912736746,0.75128988,0.209499482,0.572820305,0.365050523,0.878965025,0.528484295,0.741838901,0.207062106,0.779569474,0.5106413891531876,0.48514218328840975,0.6388158227848101,0.7558384004884005,0.30270823529411767,0.5539460431654677,0.3508338942307692,1.1653984218629716,0.3716203767123288,0.8490405772005772,1.177844736842105
6517,0.669372449,0.734252733,0.328917911,0.581952049,0.81143952,0.716014836,0.750706607,0.829258043,0.205249861,0.874905472,0.424168887,0.469603785,0.420546747,0.600432413,0.788949617,0.286674774,0.762465607,0.710943589,0.789758906,0.70793376,0.902146777,0.731010613,0.207360254,0.596423534,0.359615997,0.869802864,0.484592613,0.713950682,0.208527698,0.738114748,0.5077873771011735,0.4892169811320755,0.6563463607594937,0.7447238705738706,0.306803137254902,0.5559208633093525,0.3497899038461539,1.128532948421863,0.3732895547945205,0.8492572005772006,1.2217541118421054
6518,0.637142782,0.67574107,0.334815234,0.556561568,0.779803624,0.675641711,0.749433114,0.817234004,0.205211714,0.876512242,0.367861795,0.475441381,0.431598498,0.570243077,0.7459189,0.284790149,0.766042856,0.64834652,0.791772385,0.67978984,0.892344956,0.7223899,0.206835693,0.627644044,0.363307498,0.875108969,0.479776687,0.7186911,0.209643085,0.706532584,0.505450333016175,0.4928227088948786,0.664156408227848,0.7394261294261293,0.32404058823529414,0.5698592326139089,0.3515901442307692,1.100692455735181,0.3827664383561643,0.8491931890331891,1.2628376644736845
6519,0.633576207,0.647876376,0.38256123,0.545885154,0.766426314,0.65119833,0.751573185,0.852447261,0.205611603,0.889765295,0.344676737,0.495388571,0.466077706,0.567504851,0.729617012,0.28438331,0.784254306,0.62422472,0.836936066,0.655432288,0.889534021,0.706328018,0.206302935,0.686476975,0.422132926,0.880510976,0.498801979,0.71955149,0.219530184,0.683536252,0.5135401839517919,0.5266318059299191,0.736064161392405,0.7455110500610501,0.4745272549019608,0.6168985611510792,0.35491418269230773,1.0243026558891457,0.4465594178082192,0.8398112842712843,1.3052543585526315
6520,0.665991715,0.648966916,0.430135144,0.558346782,0.790350425,0.657452476,0.76225847,0.882658605,0.207954375,0.921920696,0.349314481,0.491606554,0.497721207,0.598398605,0.752170048,0.29433293,0.80631475,0.628211795,0.854448254,0.659980159,0.895087274,0.739723728,0.206417683,0.73920628,0.45872319,0.887655727,0.535207518,0.774268987,0.254568833,0.688684599,0.518731176657152,0.5757029649595686,0.7879144778481013,0.7550751526251527,0.5114556862745098,0.6629292565947242,0.35319350961538465,0.9970281755196304,0.4609657534246575,0.834930533910534,1.3409392680921053
6521,0.752479202,0.697090487,0.482527375,0.609936669,0.84872742,0.703444335,0.777412283,0.943318963,0.21388168,0.941161898,0.380934212,0.488265462,0.693441421,0.704341989,0.776923839,0.32369119,0.872286706,0.672268967,0.904544112,0.701905186,0.901547327,0.833723383,0.206835693,0.801649116,0.497507147,0.891733894,0.737619454,0.856833339,0.287458048,0.708701968,0.5251453853472883,0.5914342991913747,0.8004422468354431,0.7723777167277166,0.5264945098039215,0.6785206235011991,0.3554721153846154,0.984357351809084,0.4703078767123288,0.8302215007215007,1.388385896381579
6522,0.896988788,0.877756608,0.667534971,0.690975608,1.044352549,0.854073727,0.808480992,1.037291204,0.228254014,0.956246538,0.480027667,0.596577709,0.830973276,0.891330499,0.83092071,0.402628035,1.079909704,0.798061166,1.06188732,0.835602025,0.90932779,1.058653615,0.210958419,0.896348791,0.68891512,0.898144414,0.877233624,1.03355249,0.388558305,0.762624205,0.5851385981604822,0.6376161725067384,0.8455866297468354,0.8211862637362636,0.6344315686274511,0.7306179856115108,0.3529173076923077,0.9533374133949192,0.5530320205479451,0.8079720923520924,1.4370461348684211
6523,0.995635055,1.092285393,0.717778493,0.769531984,1.177305343,1.029116506,0.831132589,1.026963278,0.260514814,0.954662111,0.656110043,0.587020198,0.936082279,1.027410256,0.879619467,0.490132443,1.0948602,0.983260773,1.062699479,1.038754376,0.918484416,1.187433861,0.222547951,0.949914781,0.751511578,0.902633427,0.996344347,1.155760968,0.451387475,0.86367968,0.6060599429115129,0.6447782345013477,0.8539859968354431,0.8486937728937728,0.6400807843137255,0.7491503597122303,0.3538447115384616,0.9517347190146268,0.5609702054794521,0.8028806060606061,1.4663814144736842
6524,1.075368981,1.215614279,0.753869369,0.83170763,1.249199369,1.130469223,0.843415392,1.006188591,0.302853084,0.954245524,0.794401534,0.599707654,1.034684178,1.131738245,0.940036774,0.562968689,1.105979519,1.087722123,1.058968621,1.165989006,0.921813794,1.262148991,0.24668598,0.993865246,0.801880353,0.903931566,1.124824668,1.247864067,0.46405438,0.942753305,0.6184089438629877,0.665078706199461,0.8600920886075948,0.8678509157509158,0.6493803921568628,0.7615892086330937,0.3536913461538462,0.9585812548113932,0.5716063356164383,0.7978098412698413,1.5098645559210526
6525,1.130417616,1.280934826,0.856481868,0.872056248,1.308401178,1.198920466,0.853249169,0.98543551,0.352539319,0.956433653,0.901702761,0.681626516,1.132976214,1.226813469,0.953717821,0.642659384,1.101150456,1.141746982,1.032670729,1.234640709,0.931651353,1.327744896,0.298863463,1.045001037,0.956552257,0.908828742,1.207553692,1.328120257,0.533134534,0.986351622,0.676818966064066,0.7196817385444745,0.9131058544303796,0.8947365079365078,0.7309884313725491,0.7986278177458034,0.3509634615384616,0.9744782140107776,0.6693075342465753,0.7907654834054835,1.5170791118421056
6526,1.178170982,1.350631515,0.889596177,0.908297481,1.356975056,1.258407061,0.858968585,0.970807883,0.451489537,0.95897786,0.995978233,0.69991558,1.172892095,1.263279009,0.95828235,0.743798899,1.107734732,1.197765378,1.021985755,1.289310352,0.941127717,1.371147341,0.320960619,1.076550051,0.980212327,0.913425166,1.273760753,1.386486139,0.600729515,1.028220451,0.7041680304471932,0.7342279649595689,0.9170426424050634,0.9132860805860806,0.7364729411764704,0.8028023980815349,0.3478182692307692,0.991025288683603,0.7105878424657533,0.7903219913419914,1.4878690789473683
6527,1.210068507,1.411030652,0.961336094,0.939629376,1.402957305,1.314234482,0.843762023,0.957606287,0.509447164,0.957797452,1.094623376,0.785566777,1.312189225,1.3589845,0.98163167,0.802447613,1.087487414,1.260163093,0.978107994,1.350770072,0.944649606,1.423313094,0.391546935,1.121044996,1.148125917,0.907254403,1.338799595,1.456856117,0.692363673,1.061835876,0.7740533143038377,0.7052838274932615,0.9011098892405064,0.938409401709402,0.7932203921568628,0.8280314148681056,0.3312230769230769,1.09039130100077,0.7649309931506848,0.799808427128427,1.2149519325657896
6528,1.239621265,1.473750681,1.004561429,0.971149556,1.444112365,1.357482514,0.840077182,0.947046091,0.575832719,0.956494629,1.159278223,0.786839869,1.353720146,1.417874891,0.987732339,0.835214152,1.091015659,1.310998292,0.973383087,1.403250391,0.950523551,1.454936065,0.419422464,1.145884196,1.175616664,0.909099954,1.381642263,1.498179658,0.708948363,1.077358293,0.7873496669838249,0.6947386118598382,0.90110704113924045,0.9505595848595848,0.8003847058823529,0.8301455635491607,0.3190478365384615,1.1256790223248654,0.7805417808219178,0.8026415007215008,1.1079978618421051
6529,1.261858984,1.523090624,1.031871432,1.007188557,1.466733901,1.393693244,0.833988529,0.936750575,0.639749222,0.952389268,1.223320987,0.797552479,1.409091577,1.464795475,1.001588944,0.892123826,1.085638649,1.380572741,0.966099032,1.439019928,0.955038011,1.474777281,0.460477603,1.162610636,1.207322483,0.913373379,1.4548348,1.542911667,0.730939024,1.095901226,0.8229687599111957,0.6724132749326144,0.8952198575949367,0.9620223443223443,0.8061637254901961,0.7886534772182255,0.3057704326923077,1.1466252117013087,0.8083686643835616,0.8067105050505051,1.0334201891447368
6530,1.287426034,1.576261438,1.057348986,1.032446542,1.478957373,1.423175489,0.831765568,0.919843459,0.711412263,0.947525672,1.280672006,0.798583374,1.450491041,1.52083112,1.013012806,0.916540182,1.09085083,1.430411171,0.963742923,1.464519736,0.956875436,1.487145386,0.510171616,1.18245332,1.230101099,0.916627933,1.488260187,1.574671642,0.743139741,1.107266851,0.8432582936885505,0.6433460916442048,0.8804544303797468,0.9718985958485958,0.8091333333333334,0.7979690647482015,0.2925305288461538,1.1598510777521172,0.8099873287671233,0.8106649062049062,0.9906919819078944
6531,1.307967454,1.614891719,1.109024981,1.048157817,1.519386777,1.457187825,0.832805462,0.888022428,0.771735025,0.940992936,1.326912203,0.875428495,1.540247782,1.591140495,1.040318469,0.98034818,1.087171119,1.481645078,0.940820568,1.504932331,0.963120582,1.508008722,0.542866555,1.205931318,1.323694236,0.920006777,1.522138557,1.619552564,0.831204059,1.126829996,0.9080304154773232,0.5227792452830189,0.685065585443038,0.9913798534798536,0.7157356862745099,0.7478194244604317,0.28188966346153843,1.2090440338722093,0.7569618150684931,0.8337255988455988,0.921065583881579
6532,1.327101224,1.641134585,1.107150674,1.065417207,1.549661504,1.485032662,0.8350661,0.883047522,0.816588388,0.933831362,1.362227307,0.881421346,1.577741105,1.643119116,1.048456874,1.012231238,1.088445208,1.517329394,0.934171013,1.525683316,0.975065271,1.513517445,0.552800439,1.222193135,1.332608184,0.925267615,1.559497745,1.651850283,0.815071248,1.134901424,0.9172907706945764,0.4785482479784367,0.6649950949367088,0.9987631868131868,0.6672007843137255,0.749779856115108,0.27376778846153843,1.2372761354888375,0.6826147260273974,0.84032329004329,0.8947844572368421
6533,1.34372811,1.665923397,1.115629239,1.078994594,1.567811918,1.507115464,0.840476562,0.874804628,0.855826201,0.928674526,1.395376788,0.87439139,1.603412716,1.694997107,1.040525378,1.023901949,1.093982593,1.557598846,0.933299633,1.531458055,0.977709904,1.531054328,0.599969999,1.23740955,1.357302138,0.931201307,1.575757455,1.690642291,0.807838181,1.14588017,0.9072649857278782,0.4469865229110512,0.6463626582278481,1.0054699023199023,0.5940915686274509,0.699589448441247,0.26859399038461534,1.247525789068514,0.5614892123287671,0.8436044733044733,0.8818916940789474
6534,1.35967885,1.708132886,1.112559654,1.084252606,1.593295513,1.531223365,0.844266899,0.848687724,0.895437595,0.919614805,1.43130672,0.87826035,1.615412833,1.7197311770000001,1.0515416930000001,1.068137774,1.064535998,1.576338096,0.899946105,1.529078355,0.984419648,1.523531025,0.641303811,1.232162573,1.343444098,0.940480085,1.583458169,1.710927641,0.53705006,1.150865168,0.785600158579131,0.3949763477088949,0.5421649525316456,0.9936482905982904,0.3290290196078432,0.6003973621103117,0.26868557692307693,1.2921238260200154,0.422182705479452,0.8554676767676768,0.8824564144736842
6535,1.31826782,1.726839841,1.088630846,1.066888614,1.495219278,1.51379618,0.849752715,0.838289577,0.921796082,0.902963425,1.424483226,0.890426148,1.544135144,1.582888743,1.065931244,1.028119918,1.03917896,1.573148436,0.886414344,1.529237001,0.980742416,1.393875817,0.654622757,1.182387982,1.296627647,0.928976364,1.538684362,1.548098826,0.441192346,1.152156196,0.7199912147161435,0.3813934636118599,0.536842088607595,0.978583943833944,0.31153705882352944,0.5753784172661871,0.2676048076923077,1.3173292147806004,0.3952071917808219,0.8580307647907649,0.8921726973684211
6536,1.139812499,1.533073259,1.064148581,0.978485668,1.27569708,1.31709717,0.826144114,0.824742276,0.84867292,0.884595427,1.263340624,0.857859815,1.298902711,1.294569991,1.061203697,0.862344766,0.996367798,1.368810871,0.873973922,1.333424703,0.958158679,1.178295243,0.663646855,1.09583555,1.207309228,0.884468305,1.314553077,1.281187635,0.335002432,1.125269587,0.6405063114494132,0.38848126684636114,0.5342691455696202,0.9341366910866912,0.3033964705882353,0.568289928057554,0.27118173076923074,1.3290661277906082,0.3907880136986301,0.8607703607503607,0.9010925575657897
6537,0.95410145,1.2055897,0.95438302,0.848771762,1.070638423,1.083739753,0.796763349,0.778563701,0.554220286,0.857731845,0.969884636,0.758676574,0.990214262,0.999625474,1.041948658,0.65858795,0.808613456,1.133972187,0.76869775,1.048347211,0.927718236,0.942669258,0.413660483,0.964071274,0.90946408,0.836758247,1.079168736,1.041395276,0.239517518,1.050781187,0.4842326673009832,0.4014961590296496,0.5296279272151899,0.8514770451770453,0.2542986274509804,0.5190371702637889,0.27656250000000004,1.360279753656659,0.3527556506849315,0.8693124963924964,0.9428902138157896
6538,0.807199648,0.939679704,0.91207856,0.716707789,0.910363105,0.884863455,0.765046591,0.763417517,0.348386522,0.834443931,0.72171092,0.739629864,0.814400344,0.839108244,0.985888971,0.53988453300000006,0.763062558,0.921062412,0.765918642,0.830694554,0.900048701,0.79894051,0.261004871,0.874667579,0.838205518,0.789893667,0.911517295,0.877532338,0.222609735,0.966984782,0.4691144624167461,0.4127824797843665,0.5321550632911393,0.8073341269841271,0.2524603921568628,0.5140781774580335,0.27992307692307694,1.3718854888375671,0.35146780821917806,0.8713709956709957,0.9545776315789474
6539,0.690083895,0.77479845,0.83869688,0.59274004,0.786032547,0.721635792,0.725372385,0.744690049,0.248294515,0.809033517,0.544474826,0.669442087,0.630304656,0.70407717,0.93350974900000006,0.43143786,0.670566392,0.775733549,0.72247234,0.67996964,0.873409859,0.686224427,0.214433639,0.778192897,0.662272689,0.757020907,0.777768065,0.75557205,0.220522057,0.90246208000000006,0.4534539486203616,0.47358436657681935,0.6468568829113925,0.7621330280830281,0.2653401960784314,0.551046282973621,0.2844324519230769,1.3351695150115477,0.3638520547945205,0.8787141414141414,1.0551793174342103
6540,0.606486838,0.67562922,0.804429151,0.508200408,0.690651606,0.599274475,0.709683554,0.753645959,0.224751038,0.79171327,0.447256048,0.657065141,0.546923563,0.61452077,0.885243619,0.373652683,0.655696084,0.638777542,0.719803212,0.607330617,0.860530257,0.624890397,0.207261899,0.707080117,0.614554902,0.731208503,0.69406155,0.679998367,0.220692264,0.865293106,0.4467088804313353,0.4833887466307277,0.6549393196202532,0.7397990842490842,0.2682694117647059,0.5485522781774581,0.28258389423076924,1.322974441878368,0.3653361301369863,0.880304329004329,1.1170859786184213
6541,0.538243454,0.595166944,0.787030187,0.461666303,0.622755447,0.50870044,0.703459263,0.754423795,0.217116311,0.778380157,0.393738556,0.637540245,0.485674141,0.539958406,0.867273921,0.340830304,0.658275446,0.535911021,0.705455061,0.570598625,0.855462568,0.578787776,0.205868533,0.659595974,0.595547317,0.716584109,0.624206783,0.620143348,0.222869565,0.842675055,0.4408298445924516,0.48830323450134777,0.6726347310126582,0.7253109279609279,0.2727268627450981,0.5509203836930455,0.2806975961538461,1.2748534642032332,0.37029332191780817,0.8805744588744588,1.1630751644736843
6542,0.498987395,0.55683027,0.776505232,0.448388776,0.577296031,0.454956994,0.716171587,0.761343289,0.213926405,0.774367889,0.361327417,0.647184699,0.458922707,0.496533429,0.847598796,0.323346174,0.668659714,0.472915245,0.700256395,0.568578524,0.855306749,0.552838938,0.205573467,0.624486058,0.587315998,0.715369981,0.590209207,0.584801173,0.226059073,0.823344036,0.43831059308594994,0.5013429245283019,0.6827367088607594,0.7178465811965812,0.2986382352941177,0.5718479616306954,0.2794197115384615,1.23187428791378,0.3855001712328767,0.8796698989898991,1.2014560855263157
6543,0.494894928,0.540374301,0.782328141,0.457628652,0.559555771,0.430826876,0.734023095,0.767058219,0.212255815,0.77936414,0.350822273,0.697860001,0.452547058,0.485866531,0.856470785,0.319784334,0.691829418,0.428260012,0.711525107,0.590260235,0.858665672,0.552452221,0.205466915,0.618854314,0.596852928,0.722606031,0.577787932,0.585099,0.242469037,0.833036054,0.4419924833491913,0.5274466981132075,0.7621916930379747,0.7214874236874237,0.42467941176470586,0.61639448441247,0.2794137019230769,1.137495727482679,0.4427003424657535,0.8669498989898989,1.2536602796052634
6544,0.529813366,0.589043143,0.789374233,0.492537948,0.58258746,0.438412944,0.759266892,0.77248146,0.214694613,0.802108397,0.374948787,0.702207147,0.468885245,0.510229854,0.854138361,0.334875289,0.707759981,0.447796676,0.725399498,0.634078446,0.877350124,0.582143888,0.205319382,0.63990756,0.618597659,0.748288774,0.591591997,0.626637638,0.271695777,0.833136356,0.4507411988582302,0.5892859164420484,0.8100067246835443,0.7320716117216117,0.448677843137255,0.6587556354916068,0.2784730769230769,1.0990942263279446,0.46703116438356174,0.8612282828282828,1.2836108963815789
6545,0.628914352,0.671910199,0.817781845,0.553646649,0.665686336,0.499703578,0.789815653,0.775473966,0.224120949,0.828996182,0.425240262,0.708330413,0.692746578,0.618328863,0.865606113,0.380072372,0.736582897,0.498831229,0.73880436,0.693602677,0.897679015,0.701082809,0.205704607,0.73221878,0.673327309,0.798833333,0.799010589,0.738008511,0.302565849,0.865283076,0.4582133206470028,0.5961516172506738,0.8236460443037975,0.7570996947496947,0.45796098039215694,0.6658570743405275,0.2781668269230769,1.0864655504234026,0.4782453767123288,0.8554233766233766,1.3275379523026316
